"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","geneSymbols"
"hsa04918","Thyroid hormone synthesis","2/8","75/8113",0.00227764374991686,0.0273317249990023,0.0167826381572821,"213/7270",2,"ALB/TTF1"
